movie_id,genre_id
1057500,16
473705,17
473705,14
473705,12
473705,5
1135487,8
1135487,17
1135487,11
1135487,5
120764,8
120764,9
120764,4
443632,1
443632,17
443632,5
762125,2
762125,7
762125,8
762125,9
762125,4
253754,1
253754,2
253754,4
253754,5
138524,8
138524,17
138524,11
2083383,14
2083383,16
1226273,17
1226273,14
1226273,12
1226273,5
120004,18
120004,12
120004,4
120004,5
289848,8
289848,17
1034331,1
1034331,17
1034331,14
1034331,12
1034331,5
821642,20
821642,14
821642,21
146984,14
146984,3
146984,16
181875,2
181875,8
181875,14
181875,21
455499,7
455499,8
455499,9
455499,3
329774,1
329774,2
329774,17
329774,5
822847,1
822847,3
822847,18
822847,4
822847,5
165982,2
165982,7
165982,8
165982,14
165982,9
165982,3
165982,11
119081,18
119081,4
119081,5
848228,1
848228,2
848228,4
259288,14
259288,3
259288,12
259288,11
259288,5
387877,17
387877,14
387877,12
387877,5
454824,1
454824,2
454824,14
454824,15
454824,11
454824,19
272020,1
272020,14
272020,5
134983,18
134983,4
134983,5
1837709,14
1837709,3
1837709,12
1837709,11
1538403,3
1538403,18
1538403,12
1538403,11
765476,2
765476,8
765476,9
765476,11
765476,4
382628,14
382628,18
382628,5
131369,8
131369,14
494238,2
494238,9
494238,3
831887,1
831887,17
831887,3
831887,5
3045616,1
3045616,8
3045616,12
3045616,11
460780,1
460780,2
460780,3
460780,5
294357,2
294357,14
294357,11
294357,19
4591310,1
4591310,2
4591310,3
326905,1
326905,14
326905,19
1431045,1
1431045,2
1431045,8
1431045,11
1431045,4
120701,8
120701,14
2179136,1
2179136,20
2179136,14
2179136,15
2179136,5
2179136,19
115341,8
115341,9
115341,3
425123,8
425123,3
425123,11
158622,8
158622,9
158622,11
158622,4
95956,1
95956,2
95956,5
95956,19
379865,8
379865,14
379865,11
379865,16
2479478,8
2479478,13
1314228,8
1314228,14
1314228,11
2234155,8
1220634,1
1220634,2
1220634,18
1220634,4
485985,1
485985,2
485985,14
485985,15
485985,19
159206,8
159206,11
118971,14
118971,12
118971,5
1232200,8
116136,1
116136,2
116136,3
367479,1
367479,8
367479,17
367479,14
1071875,1
1071875,3
1071875,5
238112,14
238112,21
238112,11
238112,19
1986770,8
1986770,11
395699,1
395699,8
395699,14
395699,9
395699,5
351977,1
351977,17
109830,8
109830,14
952640,7
952640,8
952640,9
952640,3
952640,21
212338,8
114148,2
114148,7
114148,14
114148,9
114148,15
114148,10
114148,11
78346,1
78346,2
78346,14
78346,11
78346,4
117218,8
117218,11
117218,4
386588,8
386588,11
119190,1
119190,2
119190,8
119190,9
119190,11
328828,8
328828,11
1535109,20
1535109,14
1535109,5
1279935,8
1279935,17
1279935,11
1279935,5
112642,8
112642,9
112642,3
455944,1
455944,17
455944,5
252076,8
252076,14
252076,11
112740,1
112740,14
112740,5
112740,19
454921,20
454921,14
408790,14
408790,12
408790,5
109635,14
109635,5
120632,14
120632,3
120632,11
266697,1
131325,8
118480,1
118480,2
118480,14
118480,4
378194,1
378194,17
378194,14
378194,5
98439,1
98439,8
98439,17
98439,5
104070,8
104070,3
104070,18
184894,1
184894,2
184894,8
184894,13
116253,1
116253,2
116253,5
1396218,8
1396218,9
1396218,3
865556,1
865556,2
865556,3
1621039,2
1621039,7
1621039,8
1621039,9
103644,1
103644,18
103644,4
116250,20
116250,14
116250,15
116250,10
122690,1
122690,2
122690,17
122690,5
116409,2
116409,14
116409,18
116409,5
1109624,7
1109624,8
1109624,9
1109624,3
269347,1
269347,17
269347,14
269347,5
128278,14
128278,5
338466,8
839980,8
839980,16
1430626,2
1430626,7
1430626,8
1430626,9
824747,17
824747,14
824747,12
824747,5
115857,1
115857,14
115857,4
115857,5
116277,1
116277,14
116277,16
116277,5
293508,14
293508,10
293508,11
293508,5
414055,20
414055,14
414055,15
414055,19
402022,1
402022,4
279111,14
279111,15
279111,19
120390,1
120390,5
780567,8
780567,14
780567,9
780567,3
2281587,2
2281587,8
2281587,17
2281587,9
2281587,10
167456,1
167456,2
167456,8
167456,9
167456,4
1126591,14
1126591,21
1126591,10
1126591,11
344510,14
344510,12
344510,11
344510,19
160184,17
160184,18
160184,12
160184,5
187738,1
187738,18
187738,4
187738,5
814314,14
814314,11
1308729,1
1308729,5
99674,17
99674,14
368709,8
368709,14
368709,11
463034,8
463034,11
81573,1
81573,2
81573,11
81573,4
299930,8
299930,17
299930,11
405676,14
405676,5
162650,1
162650,17
162650,5
118617,2
118617,7
118617,14
118617,9
118617,3
118617,10
118617,12
118617,11
203009,14
203009,10
203009,11
249478,17
249478,12
249478,5
1355683,20
1355683,17
1355683,14
418689,14
418689,15
418689,19
1197624,17
1197624,14
1197624,5
462322,1
462322,18
462322,5
120603,14
120603,15
120603,18
338216,14
338216,11
338216,16
264464,20
264464,17
264464,14
1790885,14
1790885,15
1790885,5
452594,8
452594,14
452594,11
795421,8
795421,9
795421,10
795421,11
817230,8
817230,11
377818,1
377818,2
377818,8
120863,14
120863,19
1488555,8
1488555,3
125664,20
125664,8
125664,14
112641,20
112641,17
112641,14
1179034,1
1179034,5
245803,1
245803,8
245803,3
183505,8
414853,7
414853,8
414853,9
790604,8
790604,9
1259571,2
1259571,14
1259571,3
1259571,11
126029,2
126029,7
126029,8
126029,9
126029,3
1385826,11
1385826,4
1385826,5
102798,1
102798,2
102798,14
102798,11
116695,8
116695,14
116695,11
116695,16
1637725,8
1637725,3
119822,8
119822,14
119822,11
129290,20
129290,8
129290,14
129290,11
1229340,8
280590,8
280590,11
1650062,12
1650062,4
1650062,5
195685,20
195685,14
251127,8
251127,11
2294449,1
2294449,8
2294449,17
110148,14
110148,3
110148,18
1068680,8
1068680,11
1489889,1
1489889,8
1489889,17
120686,8
120686,14
1528854,8
1528854,9
2180411,2
2180411,8
2180411,14
2180411,3
2180411,10
454848,17
454848,14
454848,12
454848,5
120784,1
120784,17
120784,14
120784,5
112715,1
112715,2
112715,12
112715,4
1389137,8
1389137,14
1389137,9
448011,14
448011,12
448011,4
448011,5
427229,8
427229,11
377109,18
377109,12
1570728,8
1570728,14
1570728,11
356634,7
356634,8
356634,9
356634,3
388419,8
388419,9
1210166,20
1210166,14
1210166,16
114069,1
114069,14
114069,5
2024469,1
2024469,12
2024469,5
1075417,1
1075417,2
1075417,9
1075417,3
1075417,4
1075417,5
434409,1
434409,14
434409,5
300471,1
300471,2
300471,8
4192812,17
4192812,14
381971,2
381971,7
381971,8
381971,9
400497,2
400497,8
400497,9
400497,3
400497,11
400497,16
260866,17
260866,14
260866,12
260866,5
1428538,1
1428538,3
1428538,18
250797,14
250797,5
1464540,1
1464540,2
1464540,4
1464540,5
4172430,1
4172430,14
4172430,5
4172430,19
2262227,2
2262227,7
2262227,8
2262227,9
2262227,3
2262227,11
408345,17
408345,5
118548,1
118548,17
118548,14
118548,5
119173,1
119173,14
119173,19
119174,14
119174,12
119174,5
384537,2
384537,18
384537,12
191397,8
191397,16
1605630,8
120768,1
120768,17
120768,14
120768,12
120768,5
2106361,1
2106361,5
109254,1
109254,8
109254,17
109254,5
99700,8
99700,3
99700,18
1872194,17
1872194,14
119874,1
119874,5
318627,1
318627,18
318627,4
318627,5
317198,8
317198,14
317198,11
313443,17
313443,14
313443,11
313443,5
110725,1
110725,2
110725,5
424774,1
424774,2
424774,9
424774,3
163978,2
163978,14
163978,5
350028,8
350028,14
350028,11
1186367,1
1186367,17
1186367,5
126916,14
126916,11
126916,16
108967,17
108967,14
108967,12
117765,8
117765,17
117765,14
117765,5
1392197,8
1392197,9
1212419,14
1212419,3
112401,1
112401,17
112401,5
367959,17
367959,14
367959,5
160916,8
160916,14
160916,11
1517260,1
1517260,2
1517260,11
1517260,4
1517260,5
264395,1
264395,17
264395,14
264395,12
264395,5
309377,1
309377,17
309377,14
309377,12
309377,5
963178,1
963178,17
963178,14
963178,12
963178,5
116225,1
116225,2
116225,4
116225,5
2355844,14
2355844,12
2355844,5
129167,1
129167,2
129167,7
129167,8
129167,14
129167,9
129167,4
362270,2
362270,8
362270,14
1124037,1
1124037,20
1124037,14
1124037,15
1124037,19
289992,17
289992,14
289992,5
331933,1
331933,8
2199571,1
2199571,17
2199571,14
2199571,5
765443,17
765443,12
765443,5
378109,1
378109,2
378109,17
378109,5
151137,2
151137,20
151137,14
151137,15
151137,19
1240982,2
1240982,8
1240982,3
1462041,14
1462041,12
1462041,5
119592,17
119592,14
119592,5
109190,2
109190,8
109190,17
109190,14
109190,9
114345,14
114345,11
977855,20
977855,14
977855,5
2189221,1
2189221,14
2189221,4
421054,1
421054,20
421054,17
421054,14
421054,5
113451,17
113451,14
113451,5
1034032,1
1034032,4
1034032,5
1559547,14
1559547,3
1559547,11
266452,8
266452,17
266452,14
266452,5
1608290,8
315824,8
315824,17
181151,8
181151,4
1502404,1
1502404,3
1502404,5
891592,1
891592,17
891592,14
891592,12
891592,5
267804,1
267804,4
267804,5
3006802,14
3006802,11
3006802,4
98987,1
98987,2
98987,8
98987,17
98987,21
98987,12
1131729,8
1131729,14
1131729,21
181865,17
181865,14
181865,5
97576,1
97576,2
97576,3
1781769,14
1781769,11
1823672,1
1823672,17
1823672,14
1823672,4
1823672,5
145681,17
145681,14
145681,12
145681,5
258000,17
258000,14
258000,5
473553,18
473553,5
120188,1
120188,2
120188,8
120188,14
120188,19
1014763,17
1014763,14
1014763,5
250687,2
250687,8
272152,14
272152,12
272152,4
35423,8
35423,3
35423,11
230030,8
230030,3
230030,11
87089,17
87089,14
87089,21
381849,2
381849,17
381849,14
381849,13
2446042,1
2446042,5
120780,17
120780,14
120780,11
120780,5
115798,8
115798,14
115798,5
150433,14
150433,11
150433,19
99422,1
99422,8
99422,17
99422,21
99422,11
99422,5
155267,17
155267,11
155267,5
200027,20
200027,8
200027,14
69293,14
69293,12
69293,4
308353,2
308353,7
308353,8
308353,9
308353,3
117002,14
117002,18
117002,11
117002,5
119738,8
119738,11
265029,8
265029,11
278504,14
278504,12
278504,5
117731,1
117731,2
117731,14
117731,4
117731,5
1075747,1
1075747,14
1075747,3
1075747,5
1075747,13
115956,1
115956,14
115956,12
115956,5
115956,19
119528,8
119528,3
119528,11
1355631,20
1355631,17
1355631,14
1355631,5
84132,14
84132,15
84132,19
109813,8
109813,9
109813,3
1397280,1
1397280,17
1397280,5
306047,8
212346,1
212346,8
212346,17
212346,11
373051,1
373051,2
373051,9
373051,3
373051,4
368933,8
368933,9
368933,11
107798,17
107798,14
107798,12
107798,5
109446,17
109446,14
109446,12
109446,5
825232,2
825232,8
825232,14
105112,1
105112,5
369735,8
369735,11
1392214,17
1392214,14
1392214,12
1392214,5
139654,17
139654,14
139654,5
177789,2
177789,8
177789,4
257106,8
1204342,2
1204342,8
1204342,9
1204342,10
120611,1
120611,18
393162,14
393162,16
264472,14
264472,5
118615,1
118615,2
118615,18
118615,5
200550,8
200550,14
200550,21
200550,11
314331,8
314331,14
314331,11
120623,2
120623,7
120623,8
120623,9
120623,3
111255,1
111255,17
111255,14
111255,11
111255,5
117918,8
117918,14
117918,11
117918,16
63829,8
63829,9
384642,8
384642,9
384642,11
384642,16
371724,2
371724,8
371724,4
396592,8
396592,9
396592,3
396592,11
432021,1
432021,18
432021,4
432021,5
1086772,8
1086772,11
408985,2
408985,8
408985,14
110997,1
110997,2
110997,17
110997,5
113419,14
113419,9
113419,3
1615065,17
1615065,14
1615065,5
337921,1
337921,17
337921,5
274166,1
274166,2
274166,8
429589,2
429589,7
429589,8
429589,9
429589,3
87182,1
87182,2
87182,4
959337,14
959337,11
450232,1
450232,17
450232,14
450232,5
364970,1
364970,2
364970,4
364970,5
116421,1
116421,8
116421,17
116421,14
116421,5
117108,8
117108,11
117108,4
775552,2
775552,8
775552,9
775552,3
775552,4
237572,17
237572,14
237572,12
237572,5
395251,8
395251,10
1343727,1
1343727,4
117331,1
117331,2
117331,8
117331,3
149624,14
149624,11
149624,13
113987,20
113987,14
113987,15
1139328,12
1139328,5
118956,1
118956,2
118956,18
118956,4
1046997,1
1046997,17
1046997,14
1046997,5
1046997,19
473444,14
473444,11
814022,1
814022,17
814022,5
246464,8
246464,17
246464,5
484740,14
484740,11
2521668,14
2521668,3
2521668,18
2521668,12
120107,1
120107,5
1634122,1
1634122,2
1634122,8
1634122,17
249516,1
249516,7
249516,8
249516,9
249516,3
1024648,20
1024648,14
1024648,15
1024648,5
106977,1
106977,2
106977,17
106977,14
106977,12
106977,5
1038919,1
1038919,8
1038919,11
117665,17
117665,14
117665,5
89880,1
89880,2
89880,5
89880,19
116731,14
116731,5
32910,7
32910,9
32910,3
32910,10
80855,2
80855,14
80855,13
401855,1
401855,2
401855,3
401855,4
401855,5
181536,14
191754,8
191754,14
342258,1
342258,17
342258,14
342258,5
253867,8
253867,11
106918,14
106918,12
106918,5
1438254,14
1438254,3
1438254,11
472399,1
472399,17
472399,5
1232829,1
1232829,8
1232829,17
125439,8
125439,14
125439,11
120630,2
120630,7
120630,8
120630,14
120630,9
343135,8
343135,11
103859,8
103859,14
103859,11
2404463,1
2404463,8
2404463,17
56937,20
56937,14
56937,15
56937,11
1648179,1
1648179,8
1648179,16
257756,17
257756,14
257756,12
257756,5
117057,8
117057,14
117057,11
265349,14
265349,18
265349,12
265349,5
889583,8
97742,1
97742,2
97742,5
1486185,3
1486185,18
1486185,12
1486185,5
179626,1
179626,17
179626,14
179626,5
108255,2
108255,8
108255,9
108255,3
108255,4
399295,17
399295,14
399295,5
1598828,1
1598828,8
1598828,17
1598828,11
1598828,5
2788710,8
1032751,1
1032751,3
1032751,13
55689,8
55689,19
1149361,1
1149361,8
1149361,17
298203,14
298203,21
1220911,2
1220911,7
1220911,8
1220911,9
183790,1
183790,2
183790,11
288045,1
288045,8
288045,3
167404,14
167404,12
167404,5
1568338,1
1568338,17
1568338,5
1053810,8
1800241,17
1800241,14
1041829,8
1041829,14
1041829,11
150377,17
150377,12
150377,5
96874,2
96874,8
96874,4
2872732,1
2872732,4
2872732,5
2322441,14
2322441,11
338459,1
338459,2
338459,8
338459,9
338459,4
117913,17
117913,14
117913,5
349205,8
349205,9
1091191,1
1091191,20
1091191,14
1091191,5
1091191,19
104694,8
104694,14
104694,16
3065204,18
3065204,12
3065204,5
1285016,20
1285016,14
1001508,8
1001508,14
1001508,11
362120,8
134084,18
134084,12
99088,2
99088,8
99088,4
99088,13
2561572,8
2561572,17
103874,3
103874,18
103874,11
1135503,20
1135503,14
1135503,11
453562,20
453562,14
453562,16
134119,17
134119,14
134119,5
2096672,8
397313,2
397313,14
397313,9
2361509,8
2361509,14
2869728,1
2869728,8
104691,1
104691,2
104691,14
104691,11
104691,19
350258,20
350258,14
350258,21
401792,17
401792,5
443274,17
443274,14
443274,12
443274,5
1155056,8
1155056,11
256380,8
256380,14
256380,3
256380,11
102138,14
102138,15
102138,5
421729,8
421729,17
236493,2
236493,8
236493,17
236493,11
1809398,20
1809398,14
1809398,16
1809398,19
974661,8
974661,14
974661,9
974661,3
974661,11
2203939,8
2203939,11
1144884,18
3682448,14
3682448,15
3682448,5
159273,1
159273,14
159273,5
159273,19
1226229,8
1226229,21
358135,8
358135,14
358135,11
122718,1
122718,2
122718,8
122718,9
122718,4
120177,1
120177,18
245844,1
245844,2
245844,14
245844,11
245844,5
1189340,17
1189340,14
1189340,5
482571,14
482571,12
482571,4
482571,5
2170439,8
2170439,17
765446,2
765446,7
765446,8
765446,9
765446,4
472043,1
472043,2
472043,14
472043,5
93428,1
93428,2
93428,5
1424381,1
1424381,2
1424381,4
1424381,5
91396,8
91396,17
91396,11
363988,12
363988,5
410297,14
410297,3
410297,11
397101,18
397101,12
397101,5
1462769,8
1462769,14
1462769,9
1462769,3
866439,8
866439,11
1742044,20
1742044,14
1742044,21
1742044,10
119978,17
119978,14
119978,5
348836,18
348836,12
348836,5
118607,14
118607,15
104839,2
104839,14
104839,11
758730,1
758730,18
758730,4
758730,5
110989,8
110989,9
174480,14
174480,11
758766,8
758766,21
758766,11
1092026,2
1092026,8
1092026,4
1694020,8
1694020,14
1262416,18
1262416,12
134273,12
134273,5
101761,20
101761,14
101761,21
101761,10
1956620,8
162983,8
162983,14
1622979,18
130121,8
130121,17
130121,11
223897,14
332047,8
332047,14
332047,11
332047,16
169414,7
169414,8
169414,9
817538,8
817538,14
2557490,8
2557490,13
111143,1
111143,2
111143,17
111143,3
111143,12
111143,5
477302,2
477302,14
477302,12
1126618,8
1126618,14
1126618,11
430308,20
430308,17
430308,14
430308,21
160009,1
160009,2
160009,17
160009,5
294870,14
294870,10
294870,11
163983,17
163983,14
163983,18
163983,5
129280,8
116654,18
116654,4
116654,5
246544,1
246544,2
246544,11
467200,20
467200,14
467200,15
467200,11
230838,14
230838,11
444682,18
444682,5
70379,17
70379,14
70379,11
70379,5
110971,8
110971,14
1657507,1
1657507,17
1657507,14
1657507,5
120800,2
120800,7
120800,8
120800,14
120800,9
120800,3
120800,10
269095,17
269095,14
269095,12
269095,5
132512,14
132512,11
329691,1
329691,8
329691,17
115907,14
115907,5
114436,14
422720,20
422720,14
422720,15
422720,11
113552,1
113552,17
113552,5
208988,1
208988,17
208988,14
208988,5
1649419,14
1649419,5
93278,1
93278,2
93278,8
93278,21
93278,5
432283,2
432283,7
432283,8
432283,17
432283,9
282687,8
282687,11
104850,8
104850,11
104850,4
104850,5
211915,8
211915,11
363282,8
363282,17
363282,9
363282,11
375173,8
375173,14
375173,11
1430615,20
1430615,14
1430615,11
120646,14
295254,17
295254,18
295254,5
450405,1
450405,2
450405,3
450405,5
266489,8
1111948,8
1111948,14
1111948,21
81400,1
81400,2
81400,14
81400,5
176269,1
176269,4
1188729,1
1188729,18
1188729,12
1188729,4
1188729,5
160399,14
160399,12
160399,4
160399,5
283160,1
283160,2
283160,5
189192,8
189192,3
189192,4
448134,2
448134,4
448134,5
763831,8
763831,14
361500,2
361500,7
361500,8
361500,3
361500,11
2515034,1
2515034,17
2515034,14
2515034,12
2515034,5
457495,1
457495,2
457495,9
457495,5
113243,8
113243,17
113243,14
113243,5
455782,2
455782,8
455782,14
455782,11
455782,5
455782,19
110074,8
110074,3
913968,1
913968,14
913968,15
913968,11
913968,19
374089,14
374089,15
374089,19
1706620,1
1706620,14
1706620,4
1706620,5
961097,2
961097,7
961097,8
961097,3
961097,21
961097,11
357054,8
109506,1
109506,14
109506,3
2631186,1
2631186,2
2631186,14
2631186,3
2631186,19
452694,14
452694,3
452694,11
452694,4
490084,8
490084,11
232500,1
232500,17
232500,5
1142977,7
1142977,8
1142977,9
1142977,18
1142977,4
379786,1
379786,2
379786,4
379786,5
312329,20
312329,14
312329,11
312329,16
86393,1
86393,8
86393,4
1661382,8
1661382,16
425637,1
425637,2
425637,14
425637,15
425637,19
256415,8
256415,11
1142988,8
1142988,11
117608,8
287717,1
287717,2
287717,8
287717,9
287717,4
111280,1
111280,2
111280,12
111280,4
111280,5
1462900,1
1462900,20
1462900,14
1067583,14
1067583,11
115082,8
115082,9
115082,4
2911342,2
2911342,7
2911342,9
2911342,3
174856,20
174856,14
174856,16
278435,17
278435,14
278435,5
125022,8
125022,17
125022,11
3450650,1
3450650,8
3450650,17
225071,14
225071,11
279889,8
279889,14
142688,12
142688,5
116259,17
116259,14
116259,12
116259,5
202470,14
202470,21
118158,2
118158,14
84787,18
84787,12
84787,4
1411250,1
1411250,4
1411250,5
119210,17
119210,12
119210,5
193560,1
193560,2
193560,14
193560,5
193560,13
970411,2
970411,9
970411,3
970411,4
1560747,14
437954,2
437954,8
437954,15
437954,11
469903,20
469903,14
469903,16
2304933,1
2304933,2
2304933,4
2304933,5
3076658,14
3076658,16
840361,17
840361,14
840361,5
1586265,8
1586265,14
1586265,11
887883,8
887883,14
410377,2
410377,8
410377,9
410377,3
1979320,1
1979320,20
1979320,14
1979320,16
175880,14
1385867,1
1385867,8
1385867,17
1292566,8
1292566,11
1564349,14
1564349,9
251160,17
251160,14
251160,5
181316,1
181316,8
181316,17
181316,5
1723121,8
1723121,17
972558,1
972558,2
972558,4
118771,1
118771,17
118771,14
118771,12
118771,5
86006,1
86006,2
86006,5
1231587,8
1231587,4
2978462,14
2978462,9
184858,1
184858,2
184858,17
184858,14
184858,9
184858,3
184858,11
184858,5
266465,1
266465,17
266465,14
266465,5
116410,14
116410,15
120834,14
120834,12
120834,11
120834,5
1161864,14
1161864,18
1161864,12
1161864,5
119177,14
119177,4
119177,5
141399,20
141399,8
141399,11
482603,2
482603,7
482603,8
482603,9
482603,4
325537,8
1119646,8
2888046,1
2888046,20
2888046,14
2888046,15
145660,1
145660,2
145660,8
145660,17
96895,1
96895,2
1316616,20
1316616,14
1316616,19
104714,1
104714,17
104714,5
878804,20
878804,14
878804,16
4085584,1
4085584,8
4085584,17
227538,1
227538,2
227538,8
227538,9
227538,4
1499658,8
1499658,17
1403865,2
1403865,14
1403865,13
458352,8
458352,14
458352,11
79945,2
79945,12
79945,4
2024432,8
2024432,17
101540,17
101540,5
478087,17
478087,14
478087,5
3152624,8
3152624,11
372237,8
372237,11
116209,14
116209,11
116209,19
119488,17
119488,14
119488,12
119488,5
405325,2
405325,8
405325,9
405325,4
119360,8
114508,1
114508,18
114508,4
114508,5
209958,18
209958,4
209958,5
120744,1
120744,2
1028576,20
1028576,14
1028576,9
1028576,15
1028576,16
453556,1
453556,2
453556,7
453556,8
453556,9
453556,3
453556,4
316465,20
316465,14
316465,16
1632708,8
1632708,11
4438848,8
2140373,20
2140373,8
2140373,14
2140373,15
2140373,21
104797,20
104797,14
104797,15
104797,11
1758830,8
976238,8
976238,9
834001,1
834001,2
834001,3
834001,4
834001,5
762114,8
762114,11
437863,8
437863,11
437863,16
417001,8
417001,11
119008,20
119008,17
119008,14
120804,1
120804,18
120804,4
335245,8
335245,17
335245,5
467197,1
467197,17
467197,14
467197,12
467197,5
1637688,1
1637688,4
1637688,5
1212436,8
1212436,11
491152,8
491152,14
491152,11
2368645,14
2368645,11
265087,2
265087,8
265087,3
74174,8
74174,14
74174,9
74174,16
111301,1
111301,2
111301,8
111301,5
253474,20
253474,14
253474,19
120681,18
120681,12
120681,5
762121,14
762121,9
762121,3
376541,14
376541,11
1616195,20
1616195,17
1616195,14
790686,18
790686,12
238546,14
238546,3
238546,18
100403,1
100403,18
100403,4
880578,17
880578,14
880578,5
124298,8
124298,14
124298,11
124298,4
80745,1
80745,2
80745,4
300051,8
300051,14
300051,11
1712170,1
1712170,17
1712170,12
1712170,5
119668,17
119668,14
119668,12
119668,5
1415283,8
1415283,9
1415283,3
104427,20
104427,17
104427,14
443701,14
443701,12
443701,4
443701,5
327679,8
327679,9
327679,3
327679,11
3322364,20
3322364,14
3322364,16
1600195,1
1600195,12
1600195,5
361089,2
361089,7
361089,8
361089,9
361089,19
185014,8
185014,14
426592,1
426592,8
426592,4
426592,5
1235522,17
1235522,14
1235522,5
257516,8
257516,18
1547234,1
1547234,17
1547234,5
2967224,1
2967224,8
2967224,17
240510,2
240510,14
240510,11
240510,19
1904996,1
1904996,17
1904996,11
1904996,5
360201,8
360201,11
360201,16
492389,8
492389,9
1438173,1
1438173,18
1438173,4
85811,1
85811,2
85811,3
891527,14
891527,5
891527,19
99587,1
99587,14
99587,5
99587,19
841046,8
841046,21
120824,14
244000,1
244000,13
962736,20
962736,14
962736,15
962736,11
365929,1
365929,17
365929,12
365929,5
478304,14
478304,3
120724,1
120724,8
120724,5
304711,1
304711,12
304711,5
450314,1
450314,17
450314,14
450314,5
383060,1
383060,2
383060,9
383060,4
3488710,2
3488710,20
3488710,14
3488710,5
120479,1
120479,2
120479,3
401445,8
401445,14
401445,11
1474684,17
1474684,14
1474684,12
1474684,5
105211,14
106469,17
106469,14
120152,1
120152,14
120152,4
120152,5
280665,17
280665,14
280665,12
280665,5
81059,20
81059,14
81059,15
81059,19
113362,2
113362,14
113362,11
113362,19
134154,14
134154,11
134154,19
134154,13
1164999,14
1321869,1
1321869,2
1321869,11
1321869,4
416496,1
416496,8
416496,17
416496,13
490087,17
490087,14
1790864,1
1790864,12
1790864,4
1790864,5
2358925,8
106226,14
106226,11
414993,14
414993,4
163579,1
163579,2
163579,8
163579,14
163579,5
1656186,1
1656186,17
1656186,14
1656186,5
876563,2
876563,7
876563,9
876563,3
2726560,14
2726560,11
167203,2
167203,14
167203,11
1540128,8
1540128,11
1540128,16
2304771,20
2304771,14
2304771,15
82979,20
82979,14
82979,15
82979,11
104257,14
104257,5
242445,1
242445,8
242445,17
242445,14
242445,5
208003,1
208003,8
208003,17
3148834,2
3148834,7
3148834,8
3148834,9
3148834,3
1093357,1
1093357,2
1093357,18
1093357,4
1093357,5
1800741,14
1800741,21
1800741,11
204626,17
204626,18
204626,12
204626,5
330793,1
330793,17
330793,14
330793,5
380389,14
380389,11
380389,16
1656190,1
1656190,17
1656190,5
120797,8
120797,14
120797,11
86190,1
86190,2
86190,3
86190,4
483607,1
483607,4
483607,5
976051,14
976051,11
1655460,8
319343,8
319343,9
319343,3
319343,11
117333,14
117333,3
117333,11
117333,4
281373,2
281373,8
281373,9
281373,16
96061,8
96061,14
96061,3
457510,8
457510,9
457510,16
1478338,8
1478338,11
1245492,8
1245492,3
145531,18
203019,20
203019,14
1135084,1
1135084,17
1135084,5
1931435,8
1464174,1
1464174,8
1464174,17
945513,12
945513,4
945513,5
106246,2
106246,20
106246,14
106246,5
481369,12
481369,5
1981107,1
1981107,2
1981107,14
1981107,9
78723,1
78723,8
78723,19
418647,14
418647,9
418647,16
399146,17
399146,14
399146,5
388482,1
388482,17
388482,5
114214,1
114214,5
114214,13
323033,8
323033,11
163988,14
163988,5
1053424,1
1053424,17
1053424,4
1053424,5
372873,1
372873,14
372873,3
372873,18
372873,5
115725,8
115725,9
115725,3
790628,8
118829,7
118829,8
118829,9
118829,3
118829,10
150216,14
452624,14
452624,12
452624,5
306892,1
306892,2
306892,8
306892,3
306892,11
78788,14
78788,19
1322312,8
1322312,11
113862,14
113862,21
3014866,1
3014866,17
3014866,14
3014866,12
3014866,4
3014866,5
89755,20
89755,14
89755,11
1907668,14
1907668,5
79574,1
79574,2
79574,4
79574,5
2278388,2
2278388,8
2278388,17
2278388,14
252501,14
252501,12
99052,8
99052,3
99052,18
99052,5
186151,17
186151,14
186151,12
186151,4
186151,5
1289401,1
1289401,8
1289401,3
1289401,4
1524930,2
1524930,8
113161,8
113161,17
113161,5
299658,8
299658,17
299658,10
142342,8
142342,14
252866,8
114709,2
114709,7
114709,8
114709,9
114709,3
111257,1
111257,2
111257,17
111257,5
1606389,14
1606389,11
1244659,14
210945,20
210945,14
210945,16
99810,1
99810,2
99810,5
1327773,20
1327773,14
101272,8
101272,3
112281,2
112281,8
247638,8
247638,9
247638,11
116313,8
114369,17
114369,14
114369,12
114369,5
1136608,1
1136608,4
1136608,5
345950,2
345950,7
345950,8
345950,9
345950,3
327056,17
327056,14
327056,12
327056,5
405159,14
405159,16
122933,8
122933,17
332280,14
332280,11
988595,8
988595,11
1114677,8
1114677,14
1114677,9
1114677,21
1114677,11
213203,2
213203,7
213203,8
213203,9
213203,11
102713,14
102713,11
110322,14
110322,11
110322,19
110322,13
1193138,14
1193138,11
257360,8
257360,14
1588173,8
1588173,18
1588173,11
1276104,1
1276104,17
1276104,14
1276104,4
1276104,5
231775,8
231775,3
112431,8
112431,14
112431,9
1535438,8
1535438,14
1535438,11
800039,8
800039,14
800039,11
758745,14
758745,16
430105,1
430105,17
430105,14
430105,12
430105,5
871426,8
871426,11
119313,14
119313,11
901476,8
901476,11
364751,2
364751,8
364751,12
337563,8
337563,3
337563,11
1605783,8
1605783,3
1605783,11
1821658,2
1821658,7
1821658,8
1821658,9
221027,20
221027,17
221027,14
139462,14
139462,11
98382,1
98382,2
98382,4
98382,5
308506,8
308506,9
308506,3
308506,16
110622,8
110622,17
90264,1
90264,2
90264,5
312004,7
